0.00,1000000.00,0.00,0.00,0.00,373581.79,0.00,2694445.12,0.00,0.00,2336538.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1493490.75,675243.29,0.00,0.00,0.00,380272.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,974480.29,1724069.26,1386231.52,3928075.12,1574431.76,0.00,0.00,308526.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4395.40,2300398.58,2744484.27,0.00,675243.29,0.00,0.00,500000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,597984.63,8579802.01,1800381.19,8308542.84,765286.95,0.00,0.00,222408.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29006.09,406804.73,0.00,2744484.27,1493490.75,0.00,0.00,453660.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,958139.46,1075212.33,1214263.03,2452523.08,1128324.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640631.54,850900.12,714125.94,0.00,406804.73,2300398.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,110373.42,98186.13,750000.00,313691.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,673871.57,641874.91,0.00,714125.94,29006.09,4395.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,250000.00,1750000.00,272132.97,536555.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519196.34,767423.30,0.00,641874.91,850900.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
199211.99,859697.70,2173864.62,58376.76,250000.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1875738.66,0.00,767423.30,673871.57,640631.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
856274.22,0.00,311203.06,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1875738.66,519196.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1086646.61,524244.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,287899.90,4000000.00,10966983.09
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4819966.44,1489253.46,0.00,524244.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,723076.67,655343.97,3216079.29,5912265.19,387116.30
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1063251.15,0.00,1489253.46,1086646.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2525.37,1250000.00,1500000.00,859042.85,586253.31
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,782968.27,1466547.84,1295597.34,0.00,1063251.15,4819966.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,374152.48,1095350.40,3346639.70,1244792.35,194857.01,6563853.28,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500000.00,797416.73,0.00,1295597.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,514523.17,1097412.83,2165942.15,292071.51,1670502.34,0.00,0.00
0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,756790.65,0.00,797416.73,1466547.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76215.54,1256692.69,250000.00,0.00,1500000.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,756790.65,1500000.00,782968.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1300527.83,1938197.44,886528.26,32702.92,109170.38,0.00,0.00,0.00
0.00,1000000.00,0.00,0.00,0.00,114433.39,371662.24,392854.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222408.18,308526.80,2336538.85,0.00,0.00,2575724.10,250000.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1000000.00,0.00,0.00,0.00,478390.36,855418.85,0.00,0.00,0.00,392854.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,765286.95,1574431.76,2694445.12,0.00,0.00,1624140.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,219468.02,483081.92,791530.43,0.00,855418.85,0.00,0.00,371662.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000000.00,0.00,0.00,0.00,8308542.84,3928075.12,0.00,0.00,0.00,1268168.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1000000.00,0.00,940038.83,1089503.02,0.00,791530.43,478390.36,0.00,0.00,114433.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1128324.80,1800381.19,1386231.52,373581.79,0.00,0.00,472208.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,501841.49,1000000.00,1889371.18,0.00,1089503.02,483081.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250000.00,536555.63,313691.00,2452523.08,8579802.01,1724069.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1038213.13,12533.57,0.00,1889371.18,940038.83,219468.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000000.00,58376.76,272132.97,750000.00,1214263.03,597984.63,974480.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000000.00,606496.44,0.00,12533.57,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311203.06,2173864.62,1750000.00,98186.13,1075212.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2000000.00,0.00,606496.44,1038213.13,501841.49,1000000.00,0.00,1000000.00,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,859697.70,250000.00,110373.42,958139.46,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,2000000.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,856274.22,199211.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,1000000.00
